updateDate,code,code_name
2018-09-17,511880,银华日利ETF
2018-09-17,159001,保证金
2018-09-17,511660,货币ETF建信
2018-09-18,511990,华宝添益ETF
2018-09-18,511880,银华日利ETF
2018-09-18,159001,保证金
2018-09-18,518880,黄金ETF华安
2018-09-19,511990,华宝添益ETF
2018-09-19,511880,银华日利ETF
2018-09-19,159001,保证金
2018-09-19,510050,上证50ETF华夏
2018-09-20,511990,华宝添益ETF
2018-09-20,511880,银华日利ETF
2018-09-20,159001,保证金
2018-09-21,511990,华宝添益ETF
2018-09-21,511880,银华日利ETF
2018-09-21,510050,上证50ETF华夏
2018-09-21,511660,货币ETF建信
2018-09-25,511990,华宝添益ETF
2018-09-25,511880,银华日利ETF
2018-09-25,510050,上证50ETF华夏
2018-09-25,511660,货币ETF建信
2018-09-26,511990,华宝添益ETF
2018-09-26,511880,银华日利ETF
2018-09-26,510050,上证50ETF华夏
2018-09-26,511660,货币ETF建信
2018-09-27,511990,华宝添益ETF
2018-09-27,511880,银华日利ETF
2018-09-27,510050,上证50ETF华夏
2018-09-27,518880,黄金ETF华安
2018-09-28,511990,华宝添益ETF
2018-09-28,511880,银华日利ETF
2018-09-28,159001,保证金
2018-09-28,510050,上证50ETF华夏
2018-10-08,511990,华宝添益ETF
2018-10-08,511880,银华日利ETF
2018-10-08,510050,上证50ETF华夏
2018-10-08,511660,货币ETF建信
2018-10-09,511990,华宝添益ETF
2018-10-09,511880,银华日利ETF
2018-10-09,510050,上证50ETF华夏
2018-10-09,511660,货币ETF建信
2018-10-10,511990,华宝添益ETF
2018-10-10,511880,银华日利ETF
2018-10-10,510050,上证50ETF华夏
2018-10-10,511660,货币ETF建信
2018-10-11,511990,华宝添益ETF
2018-10-11,511880,银华日利ETF
2018-10-11,510050,上证50ETF华夏
2018-10-11,510300,沪深300ETF华泰柏瑞
2018-10-11,159915,创业板
2018-10-12,511990,华宝添益ETF
2018-10-12,511880,银华日利ETF
2018-10-12,510050,上证50ETF华夏
2018-10-12,159001,保证金
2018-10-12,510300,沪深300ETF华泰柏瑞
2018-10-12,159915,创业板
2018-10-15,511990,华宝添益ETF
2018-10-15,511880,银华日利ETF
2018-10-15,159001,保证金
2018-10-15,510050,上证50ETF华夏
2018-10-15,511660,货币ETF建信
2018-10-16,511990,华宝添益ETF
2018-10-16,511880,银华日利ETF
2018-10-16,159001,保证金
2018-10-16,510050,上证50ETF华夏
2018-10-16,518880,黄金ETF华安
2018-10-17,511990,华宝添益ETF
2018-10-17,511880,银华日利ETF
2018-10-17,510050,上证50ETF华夏
2018-10-17,510300,沪深300ETF华泰柏瑞
2018-10-17,159915,创业板
2018-10-17,518880,黄金ETF华安
2018-10-18,511990,华宝添益ETF
2018-10-18,511880,银华日利ETF
2018-10-18,510050,上证50ETF华夏
2018-10-18,510300,沪深300ETF华泰柏瑞
2018-10-18,159915,创业板
2018-10-19,511990,华宝添益ETF
2018-10-19,511880,银华日利ETF
2018-10-19,159001,保证金
2018-10-19,510050,上证50ETF华夏
2018-10-19,510300,沪深300ETF华泰柏瑞
2018-10-22,511990,华宝添益ETF
2018-10-22,511880,银华日利ETF
2018-10-22,510050,上证50ETF华夏
2018-10-22,510300,沪深300ETF华泰柏瑞
2018-10-22,159915,创业板
2018-10-22,511660,货币ETF建信
2018-10-23,511990,华宝添益ETF
2018-10-23,511880,银华日利ETF
2018-10-23,159001,保证金
2018-10-23,510050,上证50ETF华夏
2018-10-23,510300,沪深300ETF华泰柏瑞
2018-10-23,159915,创业板
2018-10-24,511990,华宝添益ETF
2018-10-24,511880,银华日利ETF
2018-10-24,510050,上证50ETF华夏
2018-10-24,518880,黄金ETF华安
2018-10-24,511660,货币ETF建信
2018-10-25,511990,华宝添益ETF
2018-10-25,511880,银华日利ETF
2018-10-25,510050,上证50ETF华夏
2018-10-25,159915,创业板
2018-10-25,518880,黄金ETF华安
2018-10-25,510300,沪深300ETF华泰柏瑞
2018-10-26,511990,华宝添益ETF
2018-10-26,511880,银华日利ETF
2018-10-26,159001,保证金
2018-10-26,510050,上证50ETF华夏
2018-10-26,511660,货币ETF建信
2018-10-29,159001,保证金
2018-10-29,511990,华宝添益ETF
2018-10-29,511880,银华日利ETF
2018-10-29,510050,上证50ETF华夏
2018-10-30,511990,华宝添益ETF
2018-10-30,511880,银华日利ETF
2018-10-30,510050,上证50ETF华夏
2018-10-30,510300,沪深300ETF华泰柏瑞
2018-10-30,159915,创业板
2018-10-31,511990,华宝添益ETF
2018-10-31,511880,银华日利ETF
2018-10-31,159001,保证金
2018-10-31,510050,上证50ETF华夏
2018-10-31,159915,创业板
2018-11-01,511990,华宝添益ETF
2018-11-01,511880,银华日利ETF
2018-11-01,159001,保证金
2018-11-01,510050,上证50ETF华夏
2018-11-01,159915,创业板
2018-11-01,518880,黄金ETF华安
2018-11-02,511990,华宝添益ETF
2018-11-02,511880,银华日利ETF
2018-11-02,510500,中证500ETF南方
2018-11-02,159001,保证金
2018-11-02,510050,上证50ETF华夏
2018-11-02,159915,创业板
2018-11-05,511990,华宝添益ETF
